cohort,beta,grid_step,decision_date,regime,K,advice_differs,desired_differs,actual_pair_capacity,projection_merge,fallback_used,executed_CASH,executed_ABSTAIN,executed_BTC
fixed_no_memory,0.05,0.025,2024-01-13,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-14,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-15,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-16,bull,3,True,True,True,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-17,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-18,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-19,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-20,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-21,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-22,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-23,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-24,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-25,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-26,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-27,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-28,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-29,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-30,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-01-31,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-01,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-02,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-03,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-04,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-05,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-06,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-07,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-08,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-09,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-10,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-11,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-12,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-13,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-14,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-15,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-16,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-17,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-18,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-19,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-20,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-21,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-22,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-23,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-24,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-25,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-26,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-27,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-28,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-02-29,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-01,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-02,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-03,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-04,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-05,bull,3,True,True,True,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-06,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-07,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-08,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-09,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-10,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-11,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-12,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-13,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-14,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-15,bull,3,True,True,True,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-16,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-17,bull,3,True,True,True,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-18,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-19,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-20,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-21,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-22,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-23,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-24,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-25,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-26,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-27,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-28,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-29,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-30,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-03-31,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-01,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-02,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-03,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-04,bull,3,True,True,True,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-05,bull,3,True,True,True,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-06,bull,3,True,True,True,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-07,bull,3,True,True,True,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-08,bull,3,True,True,True,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-09,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-10,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-11,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-12,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-13,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-14,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-15,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-16,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-17,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-18,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-19,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-20,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-21,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-22,bull,3,True,True,True,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-23,bull,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-24,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-25,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-26,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-27,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-28,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-29,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-04-30,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-01,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-02,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-03,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-04,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-05,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-06,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-07,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-08,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-09,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-10,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-11,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-12,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-13,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-14,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-15,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-16,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-17,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-18,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-19,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-20,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-21,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-22,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-23,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-24,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-25,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-26,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-27,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-28,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-29,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-30,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-05-31,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-01,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-02,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-03,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-04,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-05,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-06,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-07,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-08,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-09,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-10,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-11,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-12,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-13,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-14,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-15,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-16,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-17,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-18,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-19,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-20,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-21,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-22,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-23,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-24,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-25,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-26,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-27,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-28,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-29,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-06-30,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-01,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-02,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-03,mix,2,False,False,False,False,False,0.42500000000000004,0.42500000000000004,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-04,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-07-05,bear,2,False,False,False,False,False,0.375,0.375,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-07-06,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-07-07,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-07-08,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-07-09,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-07-10,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-07-11,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-07-12,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-07-13,mix,3,False,False,False,False,False,0.4,0.42500000000000004,0.45
fixed_no_memory,0.05,0.025,2024-07-14,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-15,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-16,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-17,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-18,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-19,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-20,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-21,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-22,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-23,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-24,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-25,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-26,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-27,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-28,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-29,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-30,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-07-31,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-08-01,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-08-02,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-08-03,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-08-04,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-08-05,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-08-06,mix,3,False,False,False,False,False,0.4,0.42500000000000004,0.45
fixed_no_memory,0.05,0.025,2024-08-07,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-08-08,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-08-09,mix,3,False,False,False,False,False,0.4,0.42500000000000004,0.45
fixed_no_memory,0.05,0.025,2024-08-10,mix,3,False,False,False,False,False,0.4,0.42500000000000004,0.45
fixed_no_memory,0.05,0.025,2024-08-11,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-08-12,bear,2,True,True,False,True,False,0.4,0.4,0.45
fixed_no_memory,0.05,0.025,2024-08-13,mix,3,False,False,False,False,False,0.4,0.42500000000000004,0.45
fixed_no_memory,0.05,0.025,2024-08-14,bear,2,True,True,False,True,False,0.4,0.4,0.45
fixed_no_memory,0.05,0.025,2024-08-15,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-08-16,mix,3,False,False,False,False,False,0.4,0.42500000000000004,0.45
fixed_no_memory,0.05,0.025,2024-08-17,mix,3,False,False,False,False,False,0.4,0.42500000000000004,0.45
fixed_no_memory,0.05,0.025,2024-08-18,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-08-19,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-08-20,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-08-21,mix,3,False,False,False,False,False,0.4,0.42500000000000004,0.45
fixed_no_memory,0.05,0.025,2024-08-22,mix,3,False,False,False,False,False,0.4,0.42500000000000004,0.45
fixed_no_memory,0.05,0.025,2024-08-23,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-08-24,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-08-25,mix,3,False,False,False,False,False,0.42500000000000004,0.45,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-08-26,mix,2,False,False,False,False,False,0.42500000000000004,0.42500000000000004,0.47500000000000003
fixed_no_memory,0.05,0.025,2024-08-27,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-08-28,bear,3,False,False,False,False,False,0.375,0.4,0.42500000000000004
fixed_no_memory,0.05,0.025,2024-08-29,mix,3,False,False,False,False,False,0.4,0.42500000000000004,0.45
