decision_date,return_date,prob_bear,prob_bull,prob_mix,canonical_asset_simple_return,exposure_cash,exposure_buy_and_hold,exposure_trend,exposure_volatility_target,exposure_drawdown_control,exposure_specialist_atp
2024-07-29,2024-07-30,0.00043513441499299998,0.061602453721158502,0.93796241186384843,-0.0091888015784739041,0,1,0,0,0,0
2024-07-30,2024-07-31,0.0010438103647986,0.039829675748971401,0.95912651388623005,-0.023553710891759172,0,1,0,0,0,0
2024-07-31,2024-08-01,0.0039696582341048996,0.0076850950660656003,0.98834524669982915,0.01155726797264256,0,1,0,0,0,0
2024-08-01,2024-08-02,0.0015182296835951001,0.031317968747062198,0.96716380156934256,-0.059569026309067019,0,1,0,0,0,0
2024-08-02,2024-08-03,0.017857465409783099,0.00099310391460149996,0.98114943067561544,-0.012719852566823953,0,1,0,0,0,0
2024-08-03,2024-08-04,0.015570178817839,0.00082522226992520005,0.98360459891223562,-0.042092897966446219,0,1,0,0,0,0
2024-08-04,2024-08-05,0.0523031706185716,0.0001982935456715,0.94749853583575683,-0.071597370566442775,0,1,0,0,0,0
2024-08-05,2024-08-06,0.68898410537870758,1.0937135454809838e-06,0.31101480090774691,0.038511272902425064,0,1,0,0,0,0
2024-08-06,2024-08-07,0.35199792866919488,1.2852530398016626e-05,0.64798921880040705,-0.016713106829022939,0,1,0,0,0,0
2024-08-07,2024-08-08,0.64051512559962565,2.7682852818036065e-06,0.35948210611509263,0.11935218764570243,0,1,0,0,0,0
2024-08-08,2024-08-09,0.049112770686251098,0.0001082490691922,0.95077898024455643,-0.01376181731839865,0,1,0,0,0,0
2024-08-09,2024-08-10,0.27116314309416928,8.551480646452661e-05,0.7287513420993661,0.0013327723966567451,0,1,0,0,0,0
2024-08-10,2024-08-11,0.1646463945850585,0.00020692653405090001,0.83514667888089045,-0.036407978113198736,0,1,0,0,0,0
2024-08-11,2024-08-12,0.57267075019565827,1.2216765379319899e-05,0.42731703303896218,0.010844220985705144,0,1,0,0,0,0
2024-08-12,2024-08-13,0.5150502136476065,1.3597042079147581e-05,0.48493618931031429,0.020980623420387534,0,1,0,0,0,0
2024-08-13,2024-08-14,0.34961240147643358,3.601740218641658e-05,0.65035158112138003,-0.031147681664554172,0,1,0,0,0,0
2024-08-14,2024-08-15,0.51436912565580295,2.060534159033019e-06,0.48562881381003808,-0.019983715962785253,0,1,0,0,0,0
2024-08-15,2024-08-16,0.69869001380064821,6.0388377933342158e-07,0.30130938231557242,0.023335523319880425,0,1,0,0,0,0
2024-08-16,2024-08-17,0.42755587353304209,5.0677981109410647e-06,0.57243905866884692,0.01029091057319298,0,1,0,0,0,0
2024-08-17,2024-08-18,0.30129190043081638,2.183413571849252e-05,0.69868626543346501,-0.017430160835598563,0,1,0,0,0,0
2024-08-18,2024-08-19,0.5943564255158853,3.5093548239608267e-06,0.40564006512929057,0.017530622126635809,0,1,0,0,0,0
2024-08-19,2024-08-20,0.63339774614579247,9.3188068336919049e-06,0.36659293504737361,-0.007820631603019268,0,1,0,0,0,0
