decision_date,return_date,router_valid,router_fallback_used,risk_fallback_used,desired_exposure,final_exposure,pretrade_exposure,turnover,ambiguity_cvar,asset_simple_return,portfolio_net_return,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5
2024-01-27,2024-01-28,True,False,False,0.4583510891029835,0.45000000000000001,0.45182657610304677,0.001826576103046762,0.026086068981152788,-0.0021414547172544651,-0.00096547943867897335,0.5416489108970165,0.4583510891029835,0,0,0,0
2024-01-28,2024-01-29,True,False,False,0.45849986695715911,0.45000000000000001,0.44946947871819387,0.00053052128180614,0.026084806733001439,0.03019459585493478,0.0135870304049448,0.54150013304284095,0.45849986695715911,0,0,0,0
2024-01-29,2024-01-30,True,False,False,0.45677829957752769,0.45000000000000001,0.45737298158446149,0.0073729815844614799,0.026091470712584924,-0.0081663194749168611,-0.0036821896507417406,0.54322170042247242,0.45677829957752769,0,0,0,0
2024-01-30,2024-01-31,True,False,False,0.45873418022594808,0.45000000000000001,0.44797138107234286,0.0020286189276571553,0.026086265753833729,-0.0085153051958030135,-0.0038339081835997435,0.54126581977405186,0.45873418022594808,0,0,0,0
2024-01-31,2024-02-01,True,False,False,0.45915172026619,0.45000000000000001,0.44788435505094654,0.0021156449490534746,0.026086350509843148,0.011763600709244981,0.0052914934747900766,0.54084827973381,0.45915172026619,0,0,0,0
2024-02-01,2024-02-02,True,False,False,0.45904603341919581,0.45000000000000001,0.45289616000409294,0.0028961600040929292,0.026087110665717107,0.00262990524913298,0.0011805577746240026,0.5409539665808043,0.45904603341919581,0,0,0,0
2024-02-02,2024-02-03,True,False,False,0.45866434240485715,0.45000000000000001,0.45065013214548649,0.00065013214548648168,0.025694798462744514,-0.0043755368135443007,-0.001969640418135743,0.54133565759514279,0.45866434240485715,0,0,0,0
2024-02-03,2024-02-04,True,False,False,0.45916185080439026,0.45000000000000001,0.44891491812158069,0.001085081878419325,0.025695222236807307,-0.0098661340240944195,-0.0044408405752174307,0.54083814919560969,0.45916185080439026,0,0,0,0
2024-02-04,2024-02-05,True,False,False,0.45919995983385942,0.45000000000000001,0.44754724217218061,0.0024527578278193962,0.025696554771465142,0.0027194972452759814,0.0012213180009257307,0.54080004016614058,0.45919995983385942,0,0,0,0
2024-02-05,2024-02-06,True,False,False,0.4585100073400496,0.45000000000000001,0.45067225288276758,0.00067225288276756556,0.025694820015108016,0.0091457987877425762,0.0041149344348709871,0.54148999265995046,0.4585100073400496,0,0,0,0
2024-02-06,2024-02-07,True,False,False,0.4567490261671171,0.45000000000000001,0.45225430735131794,0.0022543073513179301,0.025696361420007949,0.029059337119410111,0.013074417917478431,0.54325097383288301,0.4567490261671171,0,0,0,0
2024-02-07,2024-02-08,True,False,False,0.45504608086324699,0.45000000000000001,0.45709934985668765,0.0070993498566876423,0.025701081973191525,0.021504382067578209,0.0096698038803442188,0.54495391913675306,0.45504608086324699,0,0,0,0
2024-02-08,2024-02-09,True,False,False,0.4511959831552444,0.45000000000000001,0.45527132410631271,0.0052713241063127025,0.025699300917036504,0.040496055708018508,0.018217857683976435,0.54880401684475566,0.4511959831552444,0,0,0,0
2024-02-09,2024-02-10,True,False,False,0.44971653583187526,0.45000000000000001,0.45984339537831626,0.0098433953783162442,0.025703755512754719,0.013382844411437,0.006012377310085304,0.55028346416812468,0.44971653583187526,0,0,0,0
2024-02-10,2024-02-11,True,False,False,0.44870811875801403,0.45000000000000001,0.45329242608014564,0.0032924260801456273,0.025697372865142749,0.010869337621602249,0.0048878933997200669,0.55129188124198591,0.44870811875801403,0,0,0,0
2024-02-11,2024-02-12,True,False,False,0.44841537833631206,0.45000000000000001,0.45267706698613802,0.0026770669861380103,0.023684162625017009,0.034467544788130189,0.015507676565305717,0.55158462166368794,0.44841537833631206,0,0,0,0
2024-02-12,2024-02-13,True,False,False,0.44838196842915196,0.45000000000000001,0.45840042344791848,0.0084004234479184703,0.023689750443532651,-0.0045112962618114594,-0.0020384666877036883,0.5516180315708481,0.44838196842915196,0,0,0,0
2024-02-13,2024-02-14,True,False,False,0.44837458572136785,0.45000000000000001,0.44888118288323725,0.0011188171167627603,0.023682641276918236,0.041564083997103651,0.01870269805540592,0.55162541427863221,0.44837458572136785,0,0,0,0
2024-02-14,2024-02-15,True,False,False,0.44836467272212177,0.45000000000000001,0.46009823503905956,0.010098235039059544,0.023465391168860941,0.002296146953405076,0.0010231574598289495,0.55163532727787834,0.44836467272212177,0,0,0,0
2024-02-15,2024-02-16,True,False,False,0.44836389258126613,0.45000000000000001,0.45056770977568544,0.00056770977568543213,0.023456084187116769,0.0044873635149793589,0.0020187447255810564,0.55163610741873392,0.44836389258126613,0,0,0,0
2024-02-16,2024-02-17,True,False,False,0.44836189695959966,0.45000000000000001,0.45110838429449773,0.0011083842944977218,0.02345661217982831,-0.0093642944554629404,-0.004215036218596091,0.55163810304040028,0.44836189695959966,0,0,0,0
2024-02-17,2024-02-18,True,False,False,0.44836156317504239,0.45000000000000001,0.44767252931791129,0.002327470682088717,0.023457802671898849,0.0091294582349068509,0.0041059191731800393,0.55163843682495761,0.44836156317504239,0,0,0,0
2024-02-18,2024-02-19,True,False,False,0.44836135896529533,0.45000000000000001,0.45225029612013928,0.0022502961201392724,0.023457727307507118,-0.0064066772197438615,-0.002885248557390363,0.55163864103470461,0.44836135896529533,0,0,0,0
2024-02-19,2024-02-20,True,False,False,0.44836259501986636,0.45000000000000001,0.44840976272650201,0.0015902372734979964,0.022580178129824602,0.0092674128488556828,0.0041687389128881591,0.55163740498013358,0.44836259501986636,0,0,0,0
2024-02-20,2024-02-21,True,False,False,0.44836145412970696,0.45000000000000001,0.45228415897020657,0.0022841589702065623,0.022580856383724316,-0.0077549341318511322,-0.0034919965472272052,0.55163854587029304,0.44836145412970696,0,0,0,0
2024-02-21,2024-02-22,True,False,False,0.44836112455589411,0.45000000000000001,0.44807393236492726,0.0019260676350727479,0.022580506377598734,-0.01037058748664621,-0.0046686814481220473,0.55163887544410595,0.44836112455589411,0,0,0,0
2024-02-22,2024-02-23,True,False,False,0.4483615753638806,0.45000000000000001,0.44742124515583198,0.0025787548441680297,0.022581144328028945,-0.011299600159001111,-0.0050873857138903356,0.55163842463611934,0.4483615753638806,0,0,0,0
2024-02-23,2024-02-24,True,False,False,0.44836502836549191,0.45000000000000001,0.4471890558152366,0.0028109441847634087,0.022581371274853705,0.016379420778273701,0.0073679076873014449,0.55163497163450803,0.44836502836549191,0,0,0,0
2024-02-24,2024-02-25,True,False,False,0.44836145951324496,0.45000000000000001,0.45402424498178057,0.0040242449817805559,0.022582557180988498,0.0029299071582034042,0.0013144286704109831,0.55163854048675509,0.44836145951324496,0,0,0,0
2024-02-25,2024-02-26,True,False,False,0.448361667777394,0.45000000000000001,0.45072419719790596,0.00072419719790595138,0.022579331643742009,0.053601223447345303,0.024119808886072347,0.55163833222260605,0.448361667777394,0,0,0,0
2024-02-26,2024-02-27,True,False,False,0.44836116509012908,0.45000000000000001,0.46295384883749913,0.012953848837499116,0.022591285166678059,0.046996885958554113,0.021135370876761428,0.55163883490987087,0.44836116509012908,0,0,0,0
2024-02-27,2024-02-28,True,False,False,0.44836099463384471,0.45000000000000001,0.46139082919935714,0.011390829199357133,0.022589757437872317,0.094843329909808149,0.042667621475336981,0.55163900536615529,0.44836099463384471,0,0,0,0
2024-02-28,2024-02-29,True,False,False,0.4483609795650807,0.45000000000000001,0.47251288549104548,0.022512885491045465,0.022600628373439166,-0.020783574204867761,-0.0093749107234798457,0.5516390204349193,0.4483609795650807,0,0,0,0
2024-02-29,2024-03-01,True,False,False,0.44762330097900793,0.45000000000000001,0.44480750198377228,0.0051924980162277312,0.022583699056477172,0.02008196922312333,0.0090316467283759749,0.55237669902099218,0.44762330097900793,0,0,0,0
2024-03-01,2024-03-02,True,False,False,0.44762329918217075,0.45000000000000001,0.45492577372635529,0.0049257737263552759,0.022583438354454675,-0.0064617766359977846,-0.002912710936763041,0.55237670081782919,0.44762329918217075,0,0,0,0
2024-03-02,2024-03-03,True,False,False,0.4476233001721201,0.45000000000000001,0.44839604630686575,0.0016039536931342635,0.022580191536546283,0.018409697634467648,0.0082827466940811334,0.55237669982787996,0.4476233001721201,0,0,0,0
2024-03-03,2024-03-04,True,False,False,0.44762329923785305,0.45000000000000001,0.45451896342689119,0.004518963426891176,0.022583040729371961,0.081321532316055212,0.036590005208734233,0.55237670076214695,0.44762329923785305,0,0,0,0
2024-03-04,2024-03-05,True,False,False,0.44762329878443136,0.45000000000000001,0.46941653710102649,0.019416537101026476,0.022597601936334581,-0.065585080437849164,-0.029532129688316644,0.5523767012155687,0.44762329878443136,0,0,0,0
2024-03-05,2024-03-06,True,False,False,0.44762330085432034,0.45000000000000001,0.43327405498962529,0.016725945010374721,0.025620318645140781,0.035863093838470306,0.016121396352440476,0.55237669914567966,0.44762330085432034,0,0,0,0
2024-03-06,2024-03-07,True,False,False,0.44762329924150873,0.45000000000000001,0.4587351445363318,0.0087351445363317848,0.025612532441289564,0.011726623930848001,0.0052681995291554706,0.55237670075849132,0.44762329924150873,0,0,0,0
2024-03-07,2024-03-08,True,False,False,0.447623299026217,0.45000000000000001,0.45288710422938872,0.0028871042293887039,0.025606834134329098,0.019694773637991325,0.008859735445477801,0.552376700973783,0.447623299026217,0,0,0,0
2024-03-08,2024-03-09,True,False,False,0.44762329901231745,0.45000000000000001,0.45483163539100563,0.0048316353910056176,0.025608728877674122,0.0028530775098281058,0.0012790470407679777,0.55237670098768255,0.44762329901231745,0,0,0,0
2024-03-09,2024-03-10,True,False,False,0.44762329891886204,0.45000000000000001,0.45070523124794681,0.00070523124794680259,0.025604708126069239,0.0087513621437400602,0.0039374049561546887,0.55237670108113801,0.44762329891886204,0,0,0,0
2024-03-10,2024-03-11,True,False,False,0.447623299090807,0.45000000000000001,0.45215746578659072,0.0021574657865907065,0.023355834184011513,0.045447822657355585,0.020449318606568401,0.55237670090919311,0.447623299090807,0,0,0,0
2024-03-11,2024-03-12,True,False,False,0.447623298809319,0.45000000000000001,0.46102290102477106,0.011022901024771048,0.023364492578294462,-0.0087227163723265777,-0.0039362020012340126,0.55237670119068105,0.447623298809319,0,0,0,0
2024-03-12,2024-03-13,True,False,False,0.44762329888745717,0.45000000000000001,0.44783262025037701,0.0021673797496229996,0.023355843866446641,0.022332384686204909,0.010047383947801247,0.55237670111254289,0.44762329888745717,0,0,0,0
2024-03-13,2024-03-14,True,False,False,0.44762329884722513,0.45000000000000001,0.45547227122013784,0.0054722712201378254,0.023359071576383599,-0.022976392673503376,-0.010344792394423097,0.55237670115277493,0.44762329884722513,0,0,0,0
2024-03-14,2024-03-15,True,False,False,0.44762329902380077,0.45000000000000001,0.44425393205223451,0.0057460679477654986,0.023359338978937161,-0.026948695499912523,-0.012132589360842383,0.55237670097619918,0.44762329902380077,0,0,0,0
2024-03-15,2024-03-16,True,False,False,0.44762330297169339,0.45000000000000001,0.44324832083814092,0.0067516791618590921,0.023373337552213293,-0.059736236336388693,-0.026887876536580757,0.55237669702830661,0.44762330297169339,0,0,0,0
2024-03-16,2024-03-17,True,False,False,0.44762382542120316,0.45000000000000001,0.43480687033374915,0.01519312966625086,0.026776485853635224,0.047110735490903943,0.021184315749459559,0.55237617457879695,0.44762382542120316,0,0,0,0
2024-03-17,2024-03-18,True,False,False,0.44762338806461166,0.45000000000000001,0.46141785053265538,0.011417850532655371,0.026772811607386586,-0.011655008246674869,-0.0052561116777223305,0.55237661193538845,0.44762338806461166,0,0,0,0
2024-03-18,2024-03-19,True,False,False,0.4476234309732266,0.45000000000000001,0.44710017659940643,0.0028998234005935819,0.026764521537135502,-0.082020472200976191,-0.036912005283641913,0.55237656902677346,0.4476234309732266,0,0,0,0
2024-03-19,2024-03-20,True,False,False,0.44764971677911675,0.45000000000000001,0.42892195924515575,0.021078040754844263,0.031902579361695993,0.093537469782433602,0.042069896147370223,0.5523502832208832,0.44764971677911675,0,0,0,0
2024-03-20,2024-03-21,True,False,False,0.44762432046311612,0.45000000000000001,0.47221543476983324,0.022215434769833231,0.031903680493117953,-0.034636130515518615,-0.015608127911239111,0.55237567953688393,0.44762432046311612,0,0,0,0
2024-03-21,2024-03-22,True,False,False,0.44763096126394408,0.45000000000000001,0.44129182990522997,0.0087081700947700402,0.031890603869396517,-0.026232065925946291,-0.01181303504178921,0.55236903873605603,0.44763096126394408,0,0,0,0
2024-03-22,2024-03-23,True,False,False,0.4476466474678405,0.45000000000000001,0.4434300086829151,0.0065699913170849111,0.031888533860405216,0.0039554444191862714,0.0017733683030607406,0.55235335253215945,0.4476466474678405,0,0,0,0
2024-03-23,2024-03-24,True,False,False,0.44763799537316079,0.45000000000000001,0.45097723306776083,0.00097723306776081875,0.031883119411443853,0.049566037559066523,0.022303717871605233,0.55236200462683926,0.44763799537316079,0,0,0,0
2024-03-24,2024-03-25,True,False,False,0.44762429220215871,0.45000000000000001,0.46199993905246745,0.011999939052467434,0.031893790689605662,0.039875379211121942,0.017931705379998331,0.55237570779784129,0.44762429220215871,0,0,0,0
2024-03-25,2024-03-26,True,False,False,0.44762386922394509,0.45000000000000001,0.45969518669407566,0.0096951866940756526,0.031891559417761436,0.0015352257769130073,0.00068114971498167698,0.55237613077605496,0.44762386922394509,0,0,0,0
2024-03-26,2024-03-27,True,False,False,0.4476247702214714,0.45000000000000001,0.45037970605924754,0.00037970605924753098,0.031882540934894975,-0.0079557938436528586,-0.0035804855763146293,0.55237522977852871,0.4476247702214714,0,0,0,0
2024-03-27,2024-03-28,True,False,False,0.44762681800725407,0.45000000000000001,0.44802386625298146,0.0019761337470185492,0.031884086464998414,0.01900423948481067,0.0085499147347043447,0.55237318199274599,0.44762681800725407,0,0,0,0
2024-03-28,2024-03-29,True,False,False,0.44762484285604964,0.45000000000000001,0.45466366603073427,0.0046636660307342592,0.031886688312912033,-0.012583007005162461,-0.0056669904110296931,0.55237515714395036,0.44762484285604964,0,0,0,0
2024-03-29,2024-03-30,True,False,False,0.44763205539580125,0.45000000000000001,0.44686797111257842,0.0031320288874215896,0.031885205507689703,-0.0037239683591496764,-0.0016789125418953388,0.5523679446041988,0.44763205539580125,0,0,0,0
2024-03-30,2024-03-31,True,False,False,0.44763370960311272,0.45000000000000001,0.44907677069658908,0.0009232293034109329,0.031883067129436879,0.024715743806698498,0.011121151215476299,0.55236629039688723,0.44763370960311272,0,0,0,0
2024-03-31,2024-04-01,True,False,False,0.43883828136862951,0.45000000000000001,0.45604985954183186,0.0060498595418318479,0.031888030311561337,-0.023378007065552708,-0.010526089393893878,0.56116171863137054,0.43883828136862951,0,0,0,0
2024-04-01,2024-04-02,True,False,False,0.43885925410287446,0.45000000000000001,0.44415242617124751,0.0058475738287525059,0.031887834475156404,-0.06065077715447198,-0.027298537696387348,0.56114074589712559,0.43885925410287446,0,0,0,0
2024-04-02,2024-04-03,True,False,False,0.43976996957144404,0.45000000000000001,0.4345677423658259,0.015432257634174107,0.031925978545837189,0.0080043765816208978,0.0035864816175743552,0.56023003042855601,0.43976996957144404,0,0,0,0
2024-04-03,2024-04-04,True,False,False,0.44019304272565574,0.45000000000000001,0.45197397301343856,0.0019739730134385458,0.031912949729058462,0.038407895335263786,0.017281544810588301,0.55980695727434426,0.44019304272565574,0,0,0,0
2024-04-04,2024-04-05,True,False,False,0.43892504233363622,0.45000000000000001,0.45934444881996833,0.0093444488199683207,0.030596405022304297,-0.0097216646106004223,-0.0043840526439713479,0.56107495766636384,0.43892504233363622,0,0,0,0
2024-04-05,2024-04-06,True,False,False,0.43906602397447264,0.45000000000000001,0.44758331562112591,0.002416684378874101,0.030589689159793883,0.015627165320666547,0.007029790715254336,0.56093397602552741,0.43906602397447264,0,0,0,0
2024-04-06,2024-04-07,True,False,False,0.43903566154052309,0.45000000000000001,0.4538407146496144,0.0038407146496143851,0.030591069632757529,0.0068195080315744949,0.003064926113255817,0.56096433845947691,0.43903566154052309,0,0,0,0
2024-04-07,2024-04-08,True,False,False,0.43919860625380941,0.45000000000000001,0.45168266451294248,0.0016826645129424667,0.030588977591647915,0.032723283026049543,0.014723769919171126,0.56080139374619054,0.43919860625380941,0,0,0,0
2024-04-08,2024-04-09,True,False,False,0.43916984467803211,0.45000000000000001,0.45798148142491174,0.0079814814249117294,0.030595083744465068,-0.034651633880170563,-0.015601092270384198,0.56083015532196789,0.43916984467803211,0,0,0,0
2024-04-09,2024-04-10,True,False,False,0.44186609384187503,0.45000000000000001,0.44128787032717515,0.0087121296728248643,0.030595792044121942,0.021318042459651743,0.0095843234006727229,0.55813390615812497,0.44186609384187503,0,0,0,0
2024-04-10,2024-04-11,True,False,False,0.44071127660932419,0.45000000000000001,0.45522608109040158,0.0052260810904015687,0.030592412624515116,-0.0086446027518297663,-0.0038952769895861383,0.55928872339067592,0.44071127660932419,0,0,0,0
2024-04-11,2024-04-12,True,False,False,0.44298067993154783,0.45000000000000001,0.44785210535574355,0.002147894644256465,0.030589428591624043,-0.040846088362500144,-0.018382848177876832,0.55701932006845223,0.44298067993154783,0,0,0,0
2024-04-12,2024-04-13,True,False,False,0.45629040908232965,0.45000000000000001,0.43970129531965452,0.010298704680345494,0.030597330090010182,-0.049172100863862256,-0.022137516209392971,0.54370959091767046,0.45629040908232965,0,0,0,0
2024-04-13,2024-04-14,True,False,False,0.45872630067244552,0.45000000000000001,0.43755451831998299,0.012445481680017023,0.030599411202798063,0.028935049232653443,0.013008164623232732,0.54127369932755454,0.45872630067244552,0,0,0,0
2024-04-14,2024-04-15,True,False,False,0.45669188980629116,0.45000000000000001,0.4570693759515409,0.0070693759515408905,0.030594199537877748,-0.034788286903286836,-0.015661687813265046,0.54330811019370884,0.45669188980629116,0,0,0,0
2024-04-15,2024-04-16,True,False,False,0.4583776297062705,0.45000000000000001,0.44125296655232787,0.0087470334476721368,0.030262583421029624,0.0062038828674113589,0.0027829758373805191,0.5416223702937295,0.4583776297062705,0,0,0,0
2024-04-16,2024-04-17,True,False,False,0.45770627412260079,0.45000000000000001,0.45153118632441214,0.001531186324412126,0.030255585882874195,-0.03959545680374521,-0.017819459465399867,0.54229372587739921,0.45770627412260079,0,0,0,0
2024-04-17,2024-04-18,True,False,False,0.45889801158023463,0.45000000000000001,0.44002234299189286,0.0099776570081071547,0.030263776813180501,0.035942224811476686,0.016163862129520368,0.54110198841976531,0.45889801158023463,0,0,0,0
2024-04-18,2024-04-19,True,False,False,0.45496186564103064,0.45000000000000001,0.45875411162915058,0.0087541116291505738,0.027686556132942994,0.0050046155251775026,0.0022433031597675068,0.54503813435896931,0.45496186564103064,0,0,0,0
2024-04-19,2024-04-20,True,False,False,0.45491217992213295,0.45000000000000001,0.45123585909266051,0.0012358590926604962,0.027679245970933363,0.018213423073366153,0.0081947943947711099,0.54508782007786705,0.45491217992213295,0,0,0,0
2024-04-20,2024-04-21,True,False,False,0.44581786735960649,0.45000000000000001,0.45447117626939454,0.0044711762693945278,0.027682391740857997,-0.00032173100517085551,-0.0001492494812641576,0.55418213264039362,0.44581786735960649,0,0,0,0
2024-04-21,2024-04-22,True,False,False,0.44649447546896959,0.45000000000000001,0.44992036004603114,7.9639953968868582e-05,0.027589095963453308,0.029089839575486387,0.01309034712649404,0.55350552453103052,0.44649447546896959,0,0,0,0
2024-04-22,2024-04-23,True,False,False,0.44419041766406064,0.45000000000000001,0.45710670547988874,0.0071067054798887308,0.027595929159138274,-0.0061993766207337764,-0.0027968063590952941,0.55580958233593936,0.44419041766406064,0,0,0,0
2024-04-23,2024-04-24,True,False,False,0.44827119445647956,0.45000000000000001,0.44846136191773867,0.0015386380822613455,0.027590514709255221,-0.032060528495068907,-0.014428754262565735,0.55172880554352044,0.44827119445647956,0,0,0,0
2024-04-24,2024-04-25,True,False,False,0.45763199035947977,0.45000000000000001,0.44194886353697471,0.0080511364630252991,0.027596847534197593,0.0032884451752099864,0.0014717372783070726,0.54236800964052023,0.45763199035947977,0,0,0,0
2024-04-25,2024-04-26,True,False,False,0.45768389499412082,0.45000000000000001,0.45081268756553772,0.00081268756553770638,0.027589808787000774,-0.011329191545046191,-0.0050989447396444509,0.54231610500587912,0.45768389499412082,0,0,0,0
2024-04-26,2024-04-27,True,False,False,0.45819628923464939,0.45000000000000001,0.44718165679509747,0.0028183432049025403,0.027591759108569539,-0.0048552215586892267,-0.0021876618869588471,0.54180371076535061,0.45819628923464939,0,0,0,0
2024-04-27,2024-04-28,True,False,False,0.45875296161117912,0.45000000000000001,0.44879570145290343,0.0012042985470965828,0.027590189593819692,-0.0054698629618891159,-0.0024626396670905937,0.54124703838882093,0.45875296161117912,0,0,0,0
2024-04-28,2024-04-29,True,False,False,0.45914702212593644,0.45000000000000001,0.44864286842124174,0.0013571315787582749,0.02759033821033802,0.011890406704516021,0.0053493186238726675,0.54085297787406361,0.45914702212593644,0,0,0,0
2024-04-29,2024-04-30,True,False,False,0.45780174491204961,0.45000000000000001,0.4529272130701063,0.0029272130701062937,0.027591864974822067,-0.050007751318898674,-0.02250634943407015,0.54219825508795039,0.45780174491204961,0,0,0,0
2024-04-30,2024-05-01,True,False,False,0.45917864084413101,0.45000000000000001,0.43733814566019513,0.012661854339804879,0.027765210214582021,-0.038495646698512909,-0.01733548352684855,0.54082135915586893,0.45917864084413101,0,0,0,0
2024-05-01,2024-05-02,True,False,False,0.4569853789073956,0.45000000000000001,0.4403043696397273,0.0096956303602727112,0.027762326311919265,0.013545066791014193,0.0060855253280138744,0.54301462109260434,0.4569853789073956,0,0,0,0
2024-05-02,2024-05-03,True,False,False,0.45882432692615954,0.45000000000000001,0.45333209398476609,0.0033320939847660824,0.027756139382130944,0.063533785623793637,0.028586776171477091,0.54117567307384051,0.45882432692615954,0,0,0,0
2024-05-03,2024-05-04,True,False,False,0.4592025943517154,0.45000000000000001,0.46528753811567825,0.015287538115678234,0.027767763028019258,0.016075702755357746,0.0072186681107320183,0.54079740564828471,0.4592025943517154,0,0,0,0
2024-05-04,2024-05-05,True,False,False,0.45916034520202703,0.45000000000000001,0.45395016070773297,0.0039501607077329637,0.027756740295710132,0.0018485387778357509,0.00082788900340680094,0.54083965479797291,0.45916034520202703,0,0,0,0
2024-05-05,2024-05-06,True,False,False,0.45909520487554234,0.45000000000000001,0.45045713308480917,0.00045713308480915815,0.02775334420973271,-0.013175244975502487,-0.0059293146617827031,0.54090479512445766,0.45909520487554234,0,0,0,0
2024-05-06,2024-05-07,True,False,False,0.45912371786279133,0.45000000000000001,0.44671967829966297,0.0032803217003370411,0.027756089046677587,-0.013384396902621942,-0.0060262391705727669,0.54087628213720862,0.45912371786279133,0,0,0,0
2024-05-07,2024-05-08,True,False,False,0.45832062063200701,0.45000000000000001,0.44666728891905999,0.0033327110809400207,0.027756139982100983,-0.017815163268220746,-0.0080201294640238618,0.54167937936799293,0.45832062063200701,0,0,0,0
2024-05-08,2024-05-09,True,False,False,0.45615959892476265,0.45000000000000001,0.44555511321844038,0.0044448867815596316,0.02775722129170078,0.030510966793285244,0.013725429142189993,0.54384040107523735,0.45615959892476265,0,0,0,0
2024-05-09,2024-05-10,True,False,False,0.45895003368858389,0.45000000000000001,0.45744918742180934,0.0074491874218093335,0.027760142214286503,-0.036117320650019824,-0.016260122409819888,0.54104996631141611,0.45895003368858389,0,0,0,0
2024-05-10,2024-05-11,True,False,False,0.45613597137826217,0.45000000000000001,0.44091327852418027,0.0090867214758197368,0.027761734302022088,0.00048851174977659895,0.0002107415683869629,0.54386402862173777,0.45613597137826217,0,0,0,0
2024-05-11,2024-05-12,True,False,False,0.45780078239336108,0.45000000000000001,0.45012088008496592,0.00012088008496591307,0.027753017288728612,0.010742010896548582,0.0048337834390390633,0.54219921760663892,0.45780078239336108,0,0,0,0
2024-05-12,2024-05-13,True,False,False,0.45883293231763178,0.45000000000000001,0.45264585787155664,0.0026458578715566339,0.027755472191059834,0.023702016916070212,0.01066323353388432,0.54116706768236833,0.45883293231763178,0,0,0,0
2024-05-13,2024-05-14,True,False,False,0.45922834678087793,0.45000000000000001,0.45580434062586206,0.0058043406258620478,0.027758543016758879,-0.021732774893067908,-0.0097854962775137944,0.54077165321912202,0.45922834678087793,0,0,0,0
2024-05-14,2024-05-15,True,False,False,0.45894740194481465,0.45000000000000001,0.44456801476339941,0.0054319852366006005,0.027758180995311386,0.07561710849870229,0.034022082001221809,0.54105259805518546,0.45894740194481465,0,0,0,0
2024-05-15,2024-05-16,True,False,False,0.45797104597908,0.45000000000000001,0.46809935495413335,0.01809935495413334,0.027770496808786842,-0.015010924860815678,-0.0067728932826953692,0.54202895402092,0.45797104597908,0,0,0,0
2024-05-16,2024-05-17,True,False,False,0.45899833789398636,0.45000000000000001,0.44625952953243841,0.0037404704675615963,0.027756536424982173,0.027683156781284968,0.012453633484496907,0.54100166210601364,0.45899833789398636,0,0,0,0
2024-05-17,2024-05-18,True,False,False,0.45758410421231155,0.45000000000000001,0.45676727846948406,0.0067672784694840504,0.027759479230285013,-0.0017796195522459257,-0.00080759065754865134,0.54241589578768845,0.45758410421231155,0,0,0,0
2024-05-18,2024-05-19,True,False,False,0.45847771914780938,0.45000000000000001,0.4495591911483961,0.00044080885160391325,0.027753328338544315,-0.0095401053536069425,-0.0042934863255614797,0.54152228085219067,0.45847771914780938,0,0,0,0
2024-05-19,2024-05-20,True,False,False,0.45915692294267718,0.45000000000000001,0.44762864357944493,0.0023713564205550819,0.02775520530782009,0.077605157583612083,0.034919866742934902,0.54084307705732293,0.45915692294267718,0,0,0,0
2024-05-20,2024-05-21,True,False,False,0.45745319439308785,0.45000000000000001,0.46855914798031068,0.018559147980310664,0.027770943841223299,-0.017960676367597461,-0.008100713512716462,0.54254680560691215,0.45745319439308785,0,0,0,0
2024-05-21,2024-05-22,True,False,False,0.45814076112320284,0.45000000000000001,0.44551851184776325,0.0044814881522367567,0.027757256877277325,-0.014036233299448697,-0.0063207581664581625,0.54185923887679721,0.45814076112320284,0,0,0,0
2024-05-22,2024-05-23,True,False,False,0.45882273698444653,0.45000000000000001,0.44650395014123656,0.0034960498587634503,0.027756298787753955,-0.0170586823299409,-0.0076798762612303451,0.54117726301555358,0.45882273698444653,0,0,0,0
2024-05-23,2024-05-24,True,False,False,0.45900107589455424,0.45000000000000001,0.44574531543273849,0.0042546845672615241,0.027757036368149465,0.0084133006353741546,0.00378171449317799,0.54099892410544581,0.45900107589455424,0,0,0,0
2024-05-24,2024-05-25,True,False,False,0.45803412524738474,0.45000000000000001,0.45207443811507492,0.0020744381150749058,0.027754916629858555,0.010748735185476699,0.0048348463614358295,0.54196587475261526,0.45803412524738474,0,0,0,0
2024-05-25,2024-05-26,True,False,False,0.4571089902891104,0.45000000000000001,0.4526475061542562,0.0026475061542561851,0.02775547379359795,-0.011107839571389722,-0.0050011620796466261,0.54289100971088966,0.4571089902891104,0,0,0,0
2024-05-26,2024-05-27,True,False,False,0.45830910561252375,0.45000000000000001,0.44723699876758971,0.0027630012324103004,0.027755586083352678,0.013338723896150873,0.005999646167325734,0.5416908943874762,0.45830910561252375,0,0,0,0
2024-05-27,2024-05-28,True,False,False,0.45518806866995154,0.45000000000000001,0.45328163638554392,0.0032816363855439068,0.027756090324876397,-0.015306350255729906,-0.0068911166480198904,0.54481193133004857,0.45518806866995154,0,0,0,0
2024-05-28,2024-05-29,True,False,False,0.45623084935937386,0.45000000000000001,0.44618540391702832,0.0038145960829716885,0.027756608493396843,-0.010680747740104635,-0.0048101327448977216,0.54376915064062614,0.45623084935937386,0,0,0,0
2024-05-29,2024-05-30,True,False,False,0.4587495624824266,0.45000000000000001,0.44734374809387956,0.0026562519061204548,0.027755482296629764,0.010628986424349174,0.004780374934081566,0.5412504375175734,0.4587495624824266,0,0,0,0
