decision_date,return_date,hard_regime,asset_simple_return,desired_exposure_no_controller,counterfactual_pretrade_exposure,counterfactual_turnover,fee_fraction,counterfactual_net_return,wealth_before,wealth_after,original_controller_exposure,action,beta,retrieved_memory_count,cited_memory_count,projection_changes_selected_target
2023-07-14,2023-07-15,bull,-0.0008575933292432,0.48606081143168045,0.47702783609146776,0.00903297534021269,9.03297534021269e-06,-0.0004258717195023687,1.2203676234774765,1.219847903419241,0.5,BTC,0.050000000000000003,0,0,True
2023-07-15,2023-07-16,bull,-0.0018454082676931,0.48663418228445904,0.4858464903924724,0.0007876918919866305,7.876918919866304e-07,-0.0008988257278439438,1.219847903419241,1.2187514727395914,0.5,BTC,0.050000000000000003,0,0,True
2023-07-16,2023-07-17,bull,-0.0031684609151494,0.4877298082478874,0.4861727455025416,0.0015570627453458386,1.5570627453458386e-06,-0.0015469074911207414,1.2187514727395914,1.216866176956596,0.5,BTC,0.050000000000000003,0,0,True
2023-07-17,2023-07-18,bull,-0.009054502864992,0.48914599971893347,0.48693694480121424,0.002209054917719222,2.209054917719222e-06,-0.004431173126925758,1.216866176956596,1.211474032254201,0.5,BTC,0.050000000000000003,0,0,True
2023-07-18,2023-07-19,mix,0.0014363775161718,0.465549824539801,0.4868733753134539,0.021323550773652944,2.1323550773652945e-05,0.0006473674906815052,1.211474032254201,1.2122583011584873,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-19,2023-07-20,mix,-0.0036342724935388,0.4662372727006739,0.4659069753763946,0.000330297324279305,3.3029732427930506e-07,-0.0016947630332960761,1.2122583011584873,1.2102038106028776,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-20,2023-07-21,mix,0.0034260595282036,0.4665941213602691,0.46533131227405566,0.0012628090862134567,1.2628090862134567e-06,0.0015973144075036583,1.2102038106028776,1.2121368865855695,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-21,2023-07-22,mix,-0.0038190020432663,0.4682155242250839,0.4674454520023575,0.0007700722227264034,7.700722227264035e-07,-0.0017888847389487816,1.2121368865855695,1.2099685134076397,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-22,2023-07-23,mix,0.0099701566690948,0.4695576019909219,0.46726292852049517,0.0022946734704267224,2.2946734704267224e-06,0.004679257440885598,1.2099685134076397,1.2156302675772397,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-23,2023-07-24,mix,-0.0301736029169811,0.4698493210798994,0.47202932986979623,0.0021800087898968257,2.1800087898968257e-06,-0.014179195947781276,1.2156302675772397,1.1983936078132083,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-24,2023-07-25,mix,0.0017307501173826,0.4695352020582106,0.46222526344769793,0.007309938610512656,7.309938610512657e-06,0.0008053322270591412,1.1983936078132083,1.199358712806282,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-25,2023-07-26,mix,0.0042287348692719,0.4705621350603341,0.46996593323872077,0.0005962018216133513,5.962018216133513e-07,0.0019892851204954543,1.199358712806282,1.201744579247804,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-26,2023-07-27,mix,-0.004411935050865,0.4701295786080386,0.4716135619911563,0.0014839833831176708,1.4839833831176707e-06,-0.0020756620716418928,1.201744579247804,1.1992501636048583,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-27,2023-07-28,mix,0.0031585034921481,0.4695348730877612,0.46902824699811996,0.0005066260896412489,5.066260896412489e-07,0.0014825201589030446,1.1992501636048583,1.2010280761479701,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-28,2023-07-29,mix,0.001313320825516,0.4707164418905841,0.4703204025162634,0.00039603937432070024,3.960393743207003e-07,0.0006178054218410889,1.2010280761479701,1.2017700778051976,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-29,2023-07-30,mix,-0.0024460456163659,0.4700550176194679,0.4710434437360916,0.0009884261166236974,9.884261166236975e-07,-0.0011507633049467891,1.2017700778051976,1.2003871248986764,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-30,2023-07-31,mix,-0.001683645416762,0.4700381684435668,0.4694449982036055,0.0005931702399612493,5.931702399612493e-07,-0.0007919703088214991,1.2003871248986764,1.199436453936665,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-31,2023-08-01,mix,0.0164132948372353,0.4705533294716787,0.4696184363503967,0.0009348931212820322,9.348931212820322e-07,0.00772238841965156,1.199436453936665,1.2086989681186535,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-08-01,2023-08-02,mix,-0.0181238683099871,0.4707990910837137,0.4746110817458681,0.003811990662154374,3.811990662154374e-06,-0.00853648019134945,1.2086989681186535,1.1983809333200042,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-08-02,2023-08-03,mix,0.0005347281969718,0.4704777735214706,0.46624471699221276,0.004233056529257817,4.233056529257817e-06,0.00024734361007827665,1.1983809333200042,1.1986773451863004,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-08-03,2023-08-04,mix,-0.0028709150270818,0.4706839736215955,0.47061095601626374,7.301760533173773e-05,7.301760533173774e-08,-0.0013513666118138978,1.1986773451863004,1.197057492643678,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
