decision_date,return_date,strategy,forecast_regime,asset_simple_return,net_return,gross_return_before_cost,pretrade_btc_fraction,btc_fraction,cash_fraction,turnover,cost_fraction_pretrade_wealth,cost_paid_in_initial_wealth_units,wealth_before,wealth_after,running_peak_wealth,drawdown_from_running_peak
2024-01-26,2024-01-27,STATIC45_REBALANCED_SECONDARY,mix,0.0074046968164107,0.0033206922578765674,0.003332113567384815,0.46138337879710806,0.45,0.55,0.011383378797108046,1.1383378797108046e-05,1.554436598938397e-05,1.3655318220046428,1.3700663329538578,1.561047378140638,0.12234160721903109
2024-01-27,2024-01-28,STATIC45_REBALANCED_SECONDARY,mix,-0.0021414547172544,-0.0009654794386789733,-0.00096365462276448,0.4518265761030469,0.45,0.55,0.001826576103046873,1.8265761030468731e-06,2.5025304233625772e-06,1.3700663329538578,1.3687435620797646,1.561047378140638,0.1231889683514451
2024-01-28,2024-01-29,STATIC45_REBALANCED_SECONDARY,mix,0.0301945958549347,0.0135870304049448,0.013587568134720616,0.44946947871819387,0.45,0.55,0.00053052128180614,5.3052128180614e-07,7.261475890184587e-07,1.3687435620797646,1.3873407224743148,1.561047378140638,0.11127571020504512
2024-01-29,2024-01-30,STATIC45_REBALANCED_SECONDARY,mix,-0.0081663194749168,-0.0036821896507416296,-0.0036748437637125603,0.4573729815844615,0.45,0.55,0.00737298158446148,7.37298158446148e-06,1.0228837598176608e-05,1.3873407224743148,1.3822322708239676,1.561047378140638,0.11454816158729075
2024-01-30,2024-01-31,STATIC45_REBALANCED_SECONDARY,mix,-0.008515305195803,-0.0038339081835997435,-0.00383188733811135,0.44797138107234286,0.45,0.55,0.0020286189276571553,2.0286189276571554e-06,2.804022547012032e-06,1.3822322708239676,1.37693291920922,1.561047378140638,0.11794290263676466
2024-01-31,2024-02-01,STATIC45_REBALANCED_SECONDARY,mix,0.0117636007092449,0.005291493474790077,0.005293620319160205,0.44788435505094654,0.45,0.55,0.0021156449490534746,2.1156449490534745e-06,2.9131011757104424e-06,1.37693291920922,1.384218950766439,1.561047378140638,0.1132755032616749
2024-02-01,2024-02-02,STATIC45_REBALANCED_SECONDARY,mix,0.0026299052491329,0.0011805577746240026,0.0011834573621098052,0.45289616000409294,0.45,0.55,0.002896160004092929,2.8961600040929293e-06,4.008919562117241e-06,1.384218950766439,1.3858531012105484,1.561047378140638,0.11222867376310086
2024-02-02,2024-02-03,STATIC45_REBALANCED_SECONDARY,mix,-0.0043755368135443,-0.001969640418135743,-0.001968991566094935,0.4506501321454865,0.45,0.55,0.0006501321454864817,6.501321454864817e-07,9.009876500191081e-07,1.3858531012105484,1.3831234689288052,1.561047378140638,0.11397726404931907
2024-02-03,2024-02-04,STATIC45_REBALANCED_SECONDARY,mix,-0.0098661340240944,-0.004440840575217431,-0.00443976031084248,0.4489149181215807,0.45,0.55,0.001085081878419325,1.085081878419325e-06,1.500802211751121e-06,1.3831234689288052,1.3769812381074507,1.561047378140638,0.11791194976569408
2024-02-04,2024-02-05,STATIC45_REBALANCED_SECONDARY,mix,0.0027194972452759,0.0012213180009257307,0.001223773760374155,0.4475472421721806,0.45,0.55,0.0024527578278193962,2.4527578278193964e-06,3.3774015105284933e-06,1.3769812381074507,1.3786629700804882,1.561047378140638,0.11683463975154151
2024-02-05,2024-02-06,STATIC45_REBALANCED_SECONDARY,mix,0.0091457987877425,0.004114934434870987,0.004115609454484125,0.4506722528827676,0.45,0.55,0.0006722528827675656,6.722528827675656e-07,9.268101560015023e-07,1.3786629700804882,1.3843360778101539,1.561047378140638,0.11320047219896989
2024-02-06,2024-02-07,STATIC45_REBALANCED_SECONDARY,mix,0.0290593371194101,0.013074417917478431,0.013076701703734546,0.45225430735131794,0.45,0.55,0.00225430735131793,2.2543073513179303e-06,3.12071899690206e-06,1.3843360778101539,1.4024354662296867,1.561047378140638,0.10160608456347675
2024-02-07,2024-02-08,STATIC45_REBALANCED_SECONDARY,mix,0.0215043820675782,0.009669803880344219,0.00967697193041019,0.45709934985668765,0.45,0.55,0.007099349856687642,7.099349856687642e-06,9.956380026191394e-06,1.4024354662296867,1.415996742142967,1.561047378140638,0.09291879159391103
2024-02-08,2024-02-09,STATIC45_REBALANCED_SECONDARY,bull,0.0404960557080185,0.018217857683976435,0.018223225068608326,0.4552713241063127,0.45,0.55,0.0052713241063127025,5.271324106312702e-06,7.464177761318474e-06,1.415996742142967,1.4417931692723018,1.561047378140638,0.0763937152313594
2024-02-09,2024-02-10,STATIC45_REBALANCED_SECONDARY,bull,0.013382844411437,0.006012377310085304,0.00602227998514665,0.45984339537831626,0.45,0.55,0.009843395378316244,9.843395378316244e-06,1.4192140218902907e-05,1.4417931692723018,1.4504617738090706,1.561047378140638,0.07084064576136428
2024-02-10,2024-02-11,STATIC45_REBALANCED_SECONDARY,bull,0.0108693376216022,0.004887893399720067,0.00489120192972099,0.45329242608014564,0.45,0.55,0.0032924260801456273,3.2924260801456276e-06,4.775538172343271e-06,1.4504617738090706,1.4575514763398183,1.561047378140638,0.06629901388649306
2024-02-11,2024-02-12,STATIC45_REBALANCED_SECONDARY,bull,0.0344675447881301,0.015507676565305495,0.015510395154658544,0.452677066986138,0.45,0.55,0.0026770669861380103,2.6770669861380105e-06,3.901962937906045e-06,1.4575514763398183,1.4801547132121797,1.561047378140638,0.051819480985138
2024-02-12,2024-02-13,STATIC45_REBALANCED_SECONDARY,bull,-0.0045112962618114,-0.0020384666877036883,-0.0020300833178151304,0.4584004234479186,0.45,0.55,0.008400423447918581,8.400423447918581e-06,1.2433926359414796e-05,1.4801547132121797,1.477137467136649,1.561047378140638,0.053752315387079364
2024-02-13,2024-02-14,STATIC45_REBALANCED_SECONDARY,bull,0.0415640839971036,0.01870269805540592,0.01870383779869662,0.4488811828832373,0.45,0.55,0.0011188171167627048,1.118817116762705e-06,1.6526466820439904e-06,1.477137467136649,1.504763923170833,1.561047378140638,0.03605493065613685
2024-02-14,2024-02-15,STATIC45_REBALANCED_SECONDARY,bull,0.002296146953405,0.0010231574598289495,0.00103326612903225,0.46009823503905956,0.45,0.55,0.010098235039059544,1.0098235039059544e-05,1.519545977447641e-05,1.504763923170833,1.5063035336041066,1.561047378140638,0.03506866306757239
2024-02-15,2024-02-16,STATIC45_REBALANCED_SECONDARY,bull,0.0044873635149793,0.0020187447255810564,0.002019313581740685,0.45056770977568544,0.45,0.55,0.0005677097756854321,5.677097756854322e-07,8.551432411765612e-07,1.5063035336041066,1.509344375917694,1.561047378140638,0.03312071302059216
2024-02-16,2024-02-17,STATIC45_REBALANCED_SECONDARY,bull,-0.0093642944554629,-0.004215036218596091,-0.004213932504958305,0.45110838429449773,0.45,0.55,0.0011083842944977218,1.108384294497722e-06,1.6729336012556374e-06,1.509344375917694,1.5029824347068668,1.561047378140638,0.037196144234220685
2024-02-17,2024-02-18,STATIC45_REBALANCED_SECONDARY,bull,0.0091294582349068,0.004105919173180039,0.00410825620570806,0.4476725293179113,0.45,0.55,0.002327470682088717,2.327470682088717e-06,3.4981475524745516e-06,1.5029824347068668,1.5091535591024825,1.561047378140638,0.033242949422820356
2024-02-18,2024-02-19,STATIC45_REBALANCED_SECONDARY,bull,-0.0064066772197438,-0.002885248557390363,-0.00288300474888471,0.4522502961201393,0.45,0.55,0.0022502961201392724,2.2502961201392723e-06,3.3960423987426904e-06,1.5091535591024825,1.5047992759732016,1.561047378140638,0.036032283808345
2024-02-19,2024-02-20,STATIC45_REBALANCED_SECONDARY,bull,0.0092674128488556,0.004168738912888159,0.00417033578198502,0.44840976272650207,0.45,0.55,0.0015902372734979409,1.5902372734979409e-06,2.3929878977852993e-06,1.5047992759732016,1.511072391271037,1.561047378140638,0.03201375407908891
2024-02-20,2024-02-21,STATIC45_REBALANCED_SECONDARY,bull,-0.0077549341318511,-0.003491996547227205,-0.003489720359332995,0.4522841589702066,0.45,0.55,0.0022841589702065623,2.2841589702065622e-06,3.4515295571532197e-06,1.511072391271037,1.5057957316981083,1.561047378140638,0.035393958707608086
2024-02-21,2024-02-22,STATIC45_REBALANCED_SECONDARY,bull,-0.0103705874866462,-0.004668681448122047,-0.00466676436899079,0.44807393236492726,0.45,0.55,0.001926067635072748,1.926067635072748e-06,2.900264423854414e-06,1.5057957316981083,1.498765651100868,1.561047378140638,0.0398973970373363
2024-02-22,2024-02-23,STATIC45_REBALANCED_SECONDARY,bull,-0.0112996001590011,-0.0050873857138903356,-0.005084820071550495,0.447421245155832,0.45,0.55,0.0025787548441680297,2.5787548441680296e-06,3.864949183049015e-06,1.498765651100868,1.491140852138988,1.561047378140638,0.044781809303517495
2024-02-23,2024-02-24,STATIC45_REBALANCED_SECONDARY,bull,0.0163794207782737,0.007367907687301445,0.007370739350223166,0.4471890558152366,0.45,0.55,0.0028109441847634087,2.8109441847634086e-06,4.191513706983243e-06,1.491140852138988,1.502127440286312,1.561047378140638,0.037743849853234646
2024-02-24,2024-02-25,STATIC45_REBALANCED_SECONDARY,bull,0.0029299071582034,0.001314428670410983,0.00131845822119153,0.45402424498178057,0.45,0.55,0.004024244981780556,4.024244981780556e-06,6.044928813567064e-06,1.502127440286312,1.5041018796604355,1.561047378140638,0.03647903278120246
2024-02-25,2024-02-26,STATIC45_REBALANCED_SECONDARY,bull,0.0536012234473453,0.024119808886072347,0.024120550551305388,0.45072419719790596,0.45,0.55,0.0007241971979059514,7.241971979059514e-07,1.089266366615162e-06,1.5041018796604355,1.5403805295430275,1.561047378140638,0.013239091194161445
2024-02-26,2024-02-27,STATIC45_REBALANCED_SECONDARY,bull,0.0469968859585541,0.021135370876761428,0.021148598681349346,0.4629538488374991,0.45,0.55,0.012953848837499116,1.2953848837499116e-05,1.995385653192722e-05,1.5403805295430275,1.5729370433262615,1.5729370433262615,0.0
2024-02-27,2024-02-28,STATIC45_REBALANCED_SECONDARY,bull,0.0948433299098081,0.04266762147533698,0.04267949845941364,0.46139082919935714,0.45,0.55,0.011390829199357133,1.1390829199357133e-05,1.7917057201871256e-05,1.5729370433262615,1.640050525695442,1.640050525695442,0.0
2024-02-28,2024-02-29,STATIC45_REBALANCED_SECONDARY,bull,-0.0207835742048677,-0.009374910723479735,-0.009352608392190464,0.4725128854910455,0.45,0.55,0.022512885491045465,2.2512885491045465e-05,3.6922269684510404e-05,1.640050525695442,1.6246751984350514,1.640050525695442,0.009374910723479735
2024-02-29,2024-03-01,STATIC45_REBALANCED_SECONDARY,bull,0.0200819692231233,0.009031646728375975,0.009036886150405484,0.4448075019837723,0.45,0.55,0.005192498016227731,5.192498016227731e-06,8.436122744888401e-06,1.6246751984350514,1.639348690875671,1.640050525695442,0.00042793487686820786
2024-03-01,2024-03-02,STATIC45_REBALANCED_SECONDARY,bull,-0.0064617766359977,-0.002912710936763041,-0.0029077994861989647,0.4549257737263553,0.45,0.55,0.004925773726355276,4.925773726355276e-06,8.075060709850297e-06,1.639348690875671,1.6345737420145892,1.640050525695442,0.003339399363035178
2024-03-02,2024-03-03,STATIC45_REBALANCED_SECONDARY,bull,0.0184096976344676,0.008282746694081133,0.00828436393551042,0.4483960463068658,0.45,0.55,0.001603953693134208,1.603953693134208e-06,2.6217805902045023e-06,1.6345737420145892,1.6481125022724923,1.6481125022724923,0.0
2024-03-03,2024-03-04,STATIC45_REBALANCED_SECONDARY,bull,0.0813215323160552,0.03659000520873423,0.03659468954222484,0.4545189634268912,0.45,0.55,0.004518963426891176,4.5189634268911764e-06,7.4477601211714926e-06,1.6481125022724923,1.7084169473152229,1.7084169473152229,0.0
2024-03-04,2024-03-05,STATIC45_REBALANCED_SECONDARY,bull,-0.0655850804378491,-0.029532129688316644,-0.02951328619703209,0.4694165371010265,0.45,0.55,0.019416537101026476,1.9416537101026478e-05,3.3171541041568424e-05,1.7084169473152229,1.6579637564653917,1.7084169473152229,0.029532129688316644
2024-03-05,2024-03-06,STATIC45_REBALANCED_SECONDARY,bull,0.0358630938384703,0.016121396352440476,0.016138392227311636,0.43327405498962535,0.45,0.55,0.016725945010374665,1.6725945010374665e-05,2.7731010619834357e-05,1.6579637564653917,1.6846924473213514,1.7084169473152229,0.013886832503713142
2024-03-06,2024-03-07,STATIC45_REBALANCED_SECONDARY,bull,0.011726623930848,0.005268199529155471,0.0052769807688816,0.4587351445363318,0.45,0.55,0.008735144536331785,8.735144536331785e-06,1.4716032026618526e-05,1.6846924473213514,1.6935677432791014,1.7084169473152229,0.008691791579015229
2024-03-07,2024-03-08,STATIC45_REBALANCED_SECONDARY,bull,0.0196947736379913,0.008859735445477801,0.008862648137096085,0.4528871042293887,0.45,0.55,0.002887104229388704,2.887104229388704e-06,4.889506594377376e-06,1.6935677432791014,1.708572305443549,1.708572305443549,0.0
2024-03-08,2024-03-09,STATIC45_REBALANCED_SECONDARY,bull,0.0028530775098281,0.0012790470407679777,0.001283884879422645,0.45483163539100563,0.45,0.55,0.0048316353910056176,4.831635391005617e-06,8.255198419073111e-06,1.708572305443549,1.7107576497947647,1.7107576497947647,0.0
2024-03-09,2024-03-10,STATIC45_REBALANCED_SECONDARY,bull,0.00875136214374,0.003937404956154689,0.003938112964683,0.4507052312479468,0.45,0.55,0.0007052312479468026,7.052312479468026e-07,1.206479752299301e-06,1.7107576497947647,1.7174935954438462,1.7174935954438462,0.0
2024-03-10,2024-03-11,STATIC45_REBALANCED_SECONDARY,bull,0.0454478226573555,0.0204493186065684,0.020451520195809977,0.4521574657865907,0.45,0.55,0.0021574657865907065,2.1574657865907067e-06,3.7054336708587585e-06,1.7174935954438462,1.7526151691818181,1.7526151691818181,0.0
2024-03-11,2024-03-12,STATIC45_REBALANCED_SECONDARY,bull,-0.0087227163723265,-0.003936202001233902,-0.003925222367546925,0.46102290102477106,0.45,0.55,0.011022901024771048,1.1022901024771048e-05,1.9318903544403546e-05,1.7526151691818181,1.7457165218454918,1.7526151691818181,0.003936202001233902
2024-03-12,2024-03-13,STATIC45_REBALANCED_SECONDARY,bull,0.0223323846862049,0.010047383947801247,0.010049573108792205,0.447832620250377,0.45,0.55,0.0021673797496229996,2.167379749623e-06,3.783630638030216e-06,1.7457165218454918,1.7632564060044935,1.7632564060044935,0.0
2024-03-13,2024-03-14,STATIC45_REBALANCED_SECONDARY,bull,-0.0229763926735033,-0.010344792394423097,-0.010339376703076485,0.45547227122013784,0.45,0.55,0.005472271220137825,5.472271220137825e-06,9.649017284302047e-06,1.7632564060044935,1.7450158845462405,1.7632564060044935,0.010344792394423097
2024-03-14,2024-03-15,STATIC45_REBALANCED_SECONDARY,bull,-0.0269486954999125,-0.012132589360842383,-0.012126912974960624,0.4442539320522345,0.45,0.55,0.0057460679477654986,5.746067947765499e-06,1.0026979842532812e-05,1.7450158845462405,1.7238443233908938,1.7632564060044935,0.022351872637120795
2024-03-15,2024-03-16,STATIC45_REBALANCED_SECONDARY,bull,-0.0597362363363886,-0.026887876536580757,-0.02688130635137487,0.4432483208381409,0.45,0.55,0.006751679161859092,6.751679161859092e-06,1.1638843796527385e-05,1.7238443233908938,1.6774938100552739,1.7632564060044935,0.048638754781873184
2024-03-16,2024-03-17,STATIC45_REBALANCED_SECONDARY,bull,0.0471107354909039,0.02118431574945956,0.021199830970906757,0.4348068703337492,0.45,0.55,0.015193129666250804,1.5193129666250805e-05,2.5486380970502872e-05,1.6774938100552739,1.7130303685952488,1.7632564060044935,0.02848481777137335
2024-03-17,2024-03-18,STATIC45_REBALANCED_SECONDARY,bull,-0.0116550082466748,-0.0052561116777223305,-0.00524475371100366,0.4614178505326554,0.45,0.55,0.011417850532655371,1.1417850532655372e-05,1.955912470652009e-05,1.7130303685952488,1.7040264896705823,1.7632564060044935,0.033591210065769816
2024-03-18,2024-03-19,STATIC45_REBALANCED_SECONDARY,bull,-0.0820204722009761,-0.0369120052836418,-0.03690921249043924,0.4471001765994065,0.45,0.55,0.0028998234005935264,2.8998234005935265e-06,4.941375889977998e-06,1.7040264896705823,1.6411274548803962,1.7632564060044935,0.06926329642597995
2024-03-19,2024-03-20,STATIC45_REBALANCED_SECONDARY,bull,0.0935374697824336,0.04206989614737022,0.04209186140209512,0.42892195924515575,0.45,0.55,0.021078040754844263,2.1078040754844263e-05,3.459175137786283e-05,1.6411274548803962,1.7101695164718125,1.7632564060044935,0.030107299966075196
2024-03-20,2024-03-21,STATIC45_REBALANCED_SECONDARY,bull,-0.0346361305155186,-0.015608127911239111,-0.01558625873198337,0.47221543476983324,0.45,0.55,0.02221543476983323,2.221543476983323e-05,3.799215933853679e-05,1.7101695164718125,1.6834769719088185,1.7632564060044935,0.04524550928838178
2024-03-21,2024-03-22,STATIC45_REBALANCED_SECONDARY,bull,-0.0262320659259462,-0.01181303504178921,-0.011804429666675791,0.44129182990522997,0.45,0.55,0.00870817009477004,8.708170094770041e-06,1.4660003822010396e-05,1.6834769719088185,1.6635899994476144,1.7632564060044935,0.05652405754346379
2024-03-22,2024-03-23,STATIC45_REBALANCED_SECONDARY,bull,0.0039554444191862,0.0017733683030607406,0.0017799499886337901,0.44343000868291516,0.45,0.55,0.006569991317084856,6.569991317084856e-06,1.0929771851560027e-05,1.6635899994476144,1.6665401572219236,1.7632564060044935,0.05485092721241103
2024-03-23,2024-03-24,STATIC45_REBALANCED_SECONDARY,bull,0.0495660375590665,0.022303717871605233,0.022304716901579928,0.45097723306776083,0.45,0.55,0.0009772330677608188,9.772330677608187e-07,1.6285981503885777e-06,1.6665401572219236,1.703710198710302,1.7632564060044935,0.033770588946347324
2024-03-24,2024-03-25,STATIC45_REBALANCED_SECONDARY,bull,0.0398753792111219,0.01793170537999833,0.017943920645004857,0.46199993905246745,0.45,0.55,0.011999939052467434,1.1999939052467435e-05,2.0444418547590808e-05,1.703710198710302,1.7342606280464736,1.7632564060044935,0.016444447817843932
2024-03-25,2024-03-26,STATIC45_REBALANCED_SECONDARY,bull,0.001535225776913,0.000681149714981677,0.00069085159961085,0.45969518669407566,0.45,0.55,0.009695186694075653,9.695186694075653e-06,1.6813980565095456e-05,1.7342606280464736,1.7354419191789714,1.7632564060044935,0.01577449923380636
2024-03-26,2024-03-27,STATIC45_REBALANCED_SECONDARY,bull,-0.0079557938436528,-0.0035804855763146293,-0.00358010722964376,0.45037970605924754,0.45,0.55,0.000379706059247531,3.79706059247531e-07,6.589578121844193e-07,1.7354419191789714,1.7292281944188193,1.7632564060044935,0.01929850444314085
2024-03-27,2024-03-28,STATIC45_REBALANCED_SECONDARY,bull,0.0190042394848106,0.008549914734704345,0.00855190776816477,0.4480238662529815,0.45,0.55,0.0019761337470184936,1.976133747018494e-06,3.417186191286886e-06,1.7292281944188193,1.744012948037947,1.7632564060044935,0.010913590275932639
2024-03-28,2024-03-29,STATIC45_REBALANCED_SECONDARY,bull,-0.0125830070051624,-0.005666990411029693,-0.0056623531523230805,0.45466366603073427,0.45,0.55,0.004663666030734259,4.6636660307342596e-06,8.133493942925286e-06,1.744012948037947,1.7341296433847042,1.7632564060044935,0.0165187334755188
2024-03-29,2024-03-30,STATIC45_REBALANCED_SECONDARY,bull,-0.0037239683591496,-0.0016789125418953388,-0.0016757857616173202,0.4468679711125785,0.45,0.55,0.003132028887421534,3.132028887421534e-06,5.431344137614897e-06,1.7341296433847042,1.7312181913771532,1.7632564060044935,0.01816991250860578
2024-03-30,2024-03-31,STATIC45_REBALANCED_SECONDARY,bull,0.0247157438066984,0.0111211512154763,0.01112208471301428,0.44907677069658913,0.45,0.55,0.0009232293034108774,9.232293034108774e-07,1.598311364877368e-06,1.7312181913771532,1.7504713306704418,1.7632564060044935,0.007250831637709676
2024-03-31,2024-04-01,STATIC45_REBALANCED_SECONDARY,bull,-0.0233780070655527,-0.010526089393893878,-0.010520103179498716,0.45604985954183186,0.45,0.55,0.006049859541831848,6.049859541831848e-06,1.0590105682559663e-05,1.7504713306704418,1.7320457129623563,1.7632564060044935,0.017700598129605005
2024-04-01,2024-04-02,STATIC45_REBALANCED_SECONDARY,bull,-0.0606507771544719,-0.02729853769638735,-0.027292849719512353,0.4441524261712475,0.45,0.55,0.005847573828752506,5.847573828752506e-06,1.0128265181321651e-05,1.7320457129623563,1.6847633977751872,1.7632564060044935,0.044515935380702754
2024-04-02,2024-04-03,STATIC45_REBALANCED_SECONDARY,bull,0.0080043765816208,0.0035864816175743552,0.0036019694617293605,0.43456774236582596,0.45,0.55,0.015432257634174051,1.5432257634174052e-05,2.5999702807093148e-05,1.6847633977751872,1.69080577073127,1.7632564060044935,0.04108910934706045
2024-04-03,2024-04-04,STATIC45_REBALANCED_SECONDARY,bull,0.0384078953352637,0.01728154481058808,0.01728355290086867,0.45197397301343856,0.45,0.55,0.001973973013438546,1.9739730134385457e-06,3.337604962389688e-06,1.69080577073127,1.7200255064241634,1.7632564060044935,0.024517647820880728
2024-04-04,2024-04-05,STATIC45_REBALANCED_SECONDARY,bull,-0.0097216646106004,-0.004384052643971348,-0.00437474907477018,0.45934444881996844,0.45,0.55,0.009344448819968432,9.344448819968431e-06,1.6072690313820878e-05,1.7200255064241634,1.7124848240550263,1.7632564060044935,0.028794213806099034
2024-04-05,2024-04-06,STATIC45_REBALANCED_SECONDARY,bull,0.0156271653206665,0.007029790715254336,0.007032224394299924,0.4475833156211259,0.45,0.55,0.002416684378874101,2.416684378874101e-06,4.138535323352745e-06,1.7124848240550263,1.7245232339711822,1.7632564060044935,0.021966840387711906
2024-04-06,2024-04-07,STATIC45_REBALANCED_SECONDARY,bull,0.0068195080315744,0.003064926113255817,0.0030687786142084804,0.4538407146496144,0.45,0.55,0.003840714649614385,3.840714649614386e-06,6.623401648313495e-06,1.7245232339711822,1.729808770263897,1.7632564060044935,0.01896924101718611
2024-04-07,2024-04-08,STATIC45_REBALANCED_SECONDARY,bull,0.0327232830260495,0.014723769919171126,0.014725477361722276,0.4516826645129425,0.45,0.55,0.0016826645129424667,1.6826645129424667e-06,2.9106878318997073e-06,1.729808770263897,1.7552780766014269,1.7632564060044935,0.004524769838293308
2024-04-08,2024-04-09,STATIC45_REBALANCED_SECONDARY,bull,-0.0346516338801705,-0.015601092270384087,-0.015593235246076725,0.45798148142491174,0.45,0.55,0.00798148142491173,7.98148142491173e-06,1.4009719363949076e-05,1.7552780766014269,1.7278938213681858,1.7632564060044935,0.020055270756927923
2024-04-09,2024-04-10,STATIC45_REBALANCED_SECONDARY,bull,0.0213180424596517,0.009584323400672723,0.009593119106843266,0.44128787032717515,0.45,0.55,0.008712129672824864,8.712129672824865e-06,1.5053635032632517e-05,1.7278938213681858,1.7444545145542028,1.7632564060044935,0.010663163557077637
2024-04-10,2024-04-11,STATIC45_REBALANCED_SECONDARY,bull,-0.0086446027518297,-0.0038952769895861383,-0.003890071238323365,0.4552260810904016,0.45,0.55,0.005226081090401569,5.226081090401569e-06,9.116660751577366e-06,1.7444545145542028,1.7376593810242802,1.7632564060044935,0.014516904571023614
2024-04-11,2024-04-12,STATIC45_REBALANCED_SECONDARY,bull,-0.0408460883625001,-0.01838284817787683,-0.018380739763125046,0.4478521053557436,0.45,0.55,0.0021478946442564095,2.1478946442564094e-06,3.732309278043959e-06,1.7376593810242802,1.7057162524380474,1.7632564060044935,0.0326328906961586
2024-04-12,2024-04-13,STATIC45_REBALANCED_SECONDARY,mix,-0.0491721008638622,-0.02213751620939297,-0.022127445388737992,0.4397012953196545,0.45,0.55,0.010298704680345494,1.0298704680345494e-05,1.7566667952325094e-05,1.7057162524380474,1.667955931251075,1.7632564060044935,0.05404799575880603
2024-04-13,2024-04-14,STATIC45_REBALANCED_SECONDARY,mix,0.0289350492326534,0.013008164623232732,0.01302077215469403,0.43755451831998304,0.45,0.55,0.012445481680016968,1.2445481680016967e-05,2.0758514985460895e-05,1.667955931251075,1.6896529765890864,1.7632564060044935,0.041742896361959714
2024-04-14,2024-04-15,STATIC45_REBALANCED_SECONDARY,mix,-0.0347882869032868,-0.015661687813265046,-0.01565472910647906,0.4570693759515409,0.45,0.55,0.0070693759515408905,7.069375951540891e-06,1.1944792119148372e-05,1.6896529765890864,1.6631901591569942,1.7632564060044935,0.056750819963982235
2024-04-15,2024-04-16,STATIC45_REBALANCED_SECONDARY,mix,0.0062038828674113,0.002782975837380519,0.002791747290335085,0.4412529665523279,0.45,0.55,0.008747033447672137,8.747033447672137e-06,1.4547979951985372e-05,1.6631901591569942,1.6678187771828972,1.7632564060044935,0.05412578028731296
2024-04-16,2024-04-17,STATIC45_REBALANCED_SECONDARY,mix,-0.0395954568037452,-0.017819459465399867,-0.01781795556168534,0.45153118632441214,0.45,0.55,0.001531186324412126,1.531186324412126e-06,2.5537413032202068e-06,1.6678187771828972,1.6380991480872538,1.7632564060044935,0.07098074760484996
2024-04-17,2024-04-18,STATIC45_REBALANCED_SECONDARY,mix,0.0359422248114766,0.016163862129520368,0.016174001165164473,0.44002234299189286,0.45,0.55,0.009977657008107155,9.977657008107156e-06,1.634439144488715e-05,1.6380991480872538,1.664577156871421,1.7632564060044935,0.05596420849346462
2024-04-18,2024-04-19,STATIC45_REBALANCED_SECONDARY,mix,0.0050046155251775,0.002243303159767507,0.002252076986329875,0.4587541116291506,0.45,0.55,0.008754111629150574,8.754111629150574e-06,1.4571894246586506e-05,1.664577156871421,1.6683113080671075,1.7632564060044935,0.053846450019444325
2024-04-19,2024-04-20,STATIC45_REBALANCED_SECONDARY,mix,0.0182134230733661,0.00819479439477111,0.008196040383014745,0.4512358590926605,0.45,0.55,0.0012358590926604962,1.2358590926604963e-06,2.0617976994630608e-06,1.6683113080671075,1.6819827762231891,1.7632564060044935,0.046092916211470825
2024-04-20,2024-04-21,STATIC45_REBALANCED_SECONDARY,bull,-0.0003217310051708,-0.0001492494812641576,-0.00014477895232686,0.45447117626939454,0.45,0.55,0.004471176269394528,4.471176269394528e-06,7.52044147457945e-06,1.6819827762231891,1.6817317411663426,1.7632564060044935,0.046235286348900506
2024-04-21,2024-04-22,STATIC45_REBALANCED_SECONDARY,bull,0.0290898395754863,0.013090347126493818,0.013090427808968835,0.44992036004603114,0.45,0.55,7.963995396886858e-05,7.963995396886858e-08,1.3393303845447274e-07,1.6817317411663426,1.703746193431853,1.7632564060044935,0.03375017517020662
2024-04-22,2024-04-23,STATIC45_REBALANCED_SECONDARY,bull,-0.0061993766207337,-0.002796806359095294,-0.002789719479330165,0.45710670547988885,0.45,0.55,0.007106705479888842,7.106705479888842e-06,1.2108022409201903e-05,1.703746193431853,1.6989811452437784,1.7632564060044935,0.03645258882476521
2024-04-23,2024-04-24,STATIC45_REBALANCED_SECONDARY,bull,-0.0320605284950689,-0.014428754262565735,-0.014427237822781006,0.4484613619177387,0.45,0.55,0.00153863808226129,1.53863808226129e-06,2.6141170911159774e-06,1.6989811452437784,1.6744669638023235,1.7632564060044935,0.050355377640944
2024-04-24,2024-04-25,STATIC45_REBALANCED_SECONDARY,mix,0.0032884451752099,0.0014717372783070726,0.001479800328844455,0.4419488635369747,0.45,0.55,0.008051136463025299,8.051136463025299e-06,1.3481362028400151e-05,1.6744669638023235,1.676931339254245,1.7632564060044935,0.04895775024907434
2024-04-25,2024-04-26,STATIC45_REBALANCED_SECONDARY,mix,-0.0113291915450461,-0.005098944739644451,-0.0050981361952707445,0.4508126875655377,0.45,0.55,0.0008126875655377064,8.126875655377064e-07,1.3628212476724182e-06,1.676931339254245,1.6683807590232098,1.7632564060044935,0.05380706212562136
2024-04-26,2024-04-27,STATIC45_REBALANCED_SECONDARY,mix,-0.0048552215586892,-0.002187661886958736,-0.00218484970141014,0.4471816567950975,0.45,0.55,0.002818343204902485,2.818343204902485e-06,4.7020695753831135e-06,1.6683807590232098,1.6647309060237594,1.7632564060044935,0.05587701235351872
